"service_id","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_date","end_date"
59636,1,1,1,1,1,0,0,20170901,20181112
59637,1,1,1,1,1,0,0,20170901,20181112
59638,1,1,1,1,1,0,0,20170901,20181112
59639,1,1,1,1,1,0,0,20170901,20181112
59640,1,1,1,1,1,0,0,20170901,20181112
59788,1,1,1,1,1,1,1,20131224,20181223
59956,1,0,0,0,1,0,0,20131201,20200131
59957,1,1,1,1,1,0,0,20140101,20181112
60010,1,1,1,1,1,0,0,20170901,20181112
60011,1,1,1,1,1,0,0,20170901,20181112
60012,1,1,1,1,1,0,0,20170901,20181112
60013,1,1,1,1,1,0,0,20170901,20181112
60014,1,1,1,1,1,0,0,20170901,20181112
60015,1,1,1,1,1,0,0,20170901,20181112
60016,1,1,1,1,1,0,0,20170901,20181112
60017,1,1,1,1,1,0,0,20170901,20181112
60056,0,0,0,0,0,1,0,20170901,20181112
60057,0,0,0,0,0,1,0,20170901,20181112
60058,0,0,0,0,0,1,0,20170901,20181112
60059,0,0,0,0,0,1,0,20170901,20181112
60060,0,0,0,0,0,1,0,20170901,20181112
60061,0,0,0,0,0,1,0,20170901,20181112
60062,0,0,0,0,0,1,0,20170901,20181112
60066,0,0,0,0,0,0,1,20170901,20181112
60067,0,0,0,0,0,0,1,20170901,20181112
60068,0,0,0,0,0,0,1,20170901,20181112
60069,0,0,0,0,0,0,1,20170901,20181112
60070,0,0,0,0,0,0,1,20170901,20181112
60071,0,0,0,0,0,0,1,20170901,20181112
60072,0,0,0,0,0,0,1,20170901,20181112
60541,0,0,0,0,0,1,0,20150826,20181112
60542,1,1,1,1,1,0,0,20150826,20181112
60543,1,1,1,1,1,0,0,20150826,20181112
61159,0,0,0,0,0,1,1,20140101,20230630
61160,1,1,1,1,1,0,0,20140101,20230630
61161,1,1,1,1,1,0,0,20140101,20230630
61179,1,1,1,1,1,1,0,20140101,20181112
61180,0,0,0,0,0,1,0,20140101,20181112
61181,1,1,1,1,1,1,1,20140101,20181112
61182,1,1,1,1,1,0,0,20140101,20181112
61183,1,1,1,1,1,0,0,20140101,20181112
61206,1,1,1,1,1,0,0,20131028,20181112
61207,0,0,0,0,1,0,0,20150625,20190116
61209,0,0,0,0,0,0,1,20150625,20190116
61392,0,0,0,0,0,0,1,20140122,20190121
61433,1,0,1,0,0,0,0,20140113,20181231
61434,0,1,0,1,0,0,0,20140113,20181231
61435,1,1,1,1,1,0,0,20140113,20181231
61537,1,1,1,1,1,0,0,20140101,20231231
61571,1,1,1,1,1,1,1,20140201,20180119
61748,1,1,1,1,1,1,1,20140301,20200815
62000,0,0,0,0,0,0,1,20140301,20180309
62001,1,1,1,1,1,1,1,20140301,20180309
62005,1,1,1,1,1,0,0,20120101,20171231
62015,1,1,1,1,1,1,1,20140303,20181231
62038,1,1,1,1,1,0,0,20140303,20181231
62082,1,1,1,1,1,1,1,20140303,20181231
62083,1,1,1,1,1,0,0,20170901,20180611
62084,1,1,1,1,1,0,0,20161223,20180611
62133,0,0,1,0,0,0,0,20091020,20230630
62134,0,0,1,0,0,0,0,20091020,20230630
62528,1,1,1,1,1,1,1,20140414,20190413
62616,1,1,1,1,1,0,0,20130101,20230630
62644,1,1,1,1,1,0,0,20170901,20180611
62645,1,1,1,1,1,0,0,20170901,20180611
62646,0,0,0,0,0,1,1,20141120,20220331
62651,1,1,1,1,1,0,0,20170901,20180611
62694,1,1,1,1,1,0,0,20171120,20220331
62695,1,1,0,1,0,0,0,20170901,20180611
62696,1,1,1,1,1,0,0,20170901,20180611
62697,1,1,1,1,1,0,0,20170901,20180611
62705,1,1,1,1,1,1,0,20140401,20220331
62707,1,1,1,1,1,1,1,20170901,20180611
62710,1,1,1,1,1,0,0,20170901,20180611
62711,0,0,1,0,1,0,0,20140401,20220331
62712,1,1,1,1,1,0,0,20170901,20180611
62716,1,1,1,1,1,0,0,20170901,20180611
62717,0,0,0,0,0,0,1,20141120,20220331
62718,0,0,0,0,0,0,1,20141120,20220331
62719,1,1,1,1,1,0,0,20170901,20180611
62720,1,1,1,1,1,0,0,20170901,20180611
62721,1,1,1,1,1,0,0,20170901,20180611
62722,1,1,1,1,1,0,0,20170901,20180611
62723,1,1,1,1,1,0,0,20170901,20180611
62725,1,1,1,1,1,0,0,20140401,20220331
62727,0,0,0,0,0,1,0,20140401,20220331
62729,0,1,0,1,0,0,0,20140401,20220331
62730,1,0,1,0,1,0,0,20140401,20220331
62731,0,0,0,0,0,1,0,20140401,20220331
62732,1,1,1,1,1,0,0,20170901,20180611
62738,0,0,0,0,1,0,0,20170901,20180611
62739,1,1,1,1,0,0,0,20170901,20180611
62740,1,1,1,1,1,0,0,20170901,20180611
62741,1,1,1,1,1,0,0,20170901,20180611
62742,1,1,1,1,1,0,0,20170901,20180611
62748,1,1,1,1,1,1,1,20140401,20220331
62749,1,1,1,1,1,1,1,20170901,20180611
62752,1,1,1,1,1,1,0,20140401,20220331
62756,1,1,1,1,1,0,0,20140401,20220331
62758,0,0,0,0,1,0,0,20140401,20220331
62759,0,0,0,0,1,0,0,20140401,20220331
62760,0,0,0,0,0,0,1,20140401,20220331
62761,0,0,0,0,0,0,1,20140401,20220331
62804,1,1,1,1,1,0,0,20140401,20220331
62805,1,1,1,1,1,0,0,20170901,20180611
62806,0,0,0,0,0,1,0,20140401,20220331
62807,0,0,0,0,0,1,0,20170901,20180611
62808,0,0,0,0,0,0,1,20170901,20180611
62811,1,1,1,1,1,1,0,20170901,20180611
62812,1,1,1,1,1,0,0,20170901,20180611
62813,0,1,0,0,1,0,0,20170901,20180611
62814,1,1,1,1,1,0,0,20170901,20180611
62832,1,1,1,1,1,1,0,20150101,20221231
62937,1,1,1,1,1,0,0,20150103,20171231
63039,1,1,1,1,1,1,1,20150101,20221231
63129,0,0,0,0,0,1,0,20150101,20221231
63143,1,1,1,1,0,1,0,20140404,20180208
63160,1,1,1,1,1,0,0,20150101,20221231
63229,1,1,1,1,1,1,1,20150101,20221231
63467,1,1,1,1,1,1,0,20150101,20221231
63469,1,1,1,1,1,0,0,20150101,20221231
63475,1,1,1,1,1,0,0,20161223,20180611
63501,1,1,1,1,1,0,0,20150101,20221231
63597,1,1,1,1,1,0,0,20131028,20181112
63598,1,1,1,1,0,0,0,20131028,20181112
63599,0,0,0,0,1,0,0,20131028,20181112
63678,1,1,1,1,1,1,0,20150101,20221231
63679,1,1,1,1,1,1,0,20150101,20221231
63681,1,1,1,1,1,0,0,20150101,20221231
63721,0,0,0,0,0,1,1,20150101,20171129
63724,1,1,1,1,1,1,1,20150101,20221231
63726,1,1,1,1,1,0,0,20150101,20221231
63733,1,1,1,1,1,0,0,20171001,20180420
63734,0,0,0,0,0,1,1,20171001,20180420
63735,1,1,1,1,1,1,0,20171001,20180420
63736,1,1,1,1,1,0,1,20171001,20180420
63752,0,0,0,0,0,0,1,20150101,20221231
63761,1,1,1,1,1,0,0,20150101,20221231
63770,1,1,1,1,1,0,1,20150101,20221231
63776,1,1,1,1,1,0,1,20150101,20221231
63869,1,1,1,1,1,1,1,20150101,20221231
63873,1,1,1,1,1,1,1,20150101,20221231
63877,1,1,1,1,1,1,0,20150101,20221231
63878,1,1,1,1,1,1,0,20150101,20221231
64052,1,1,1,1,1,1,0,20150101,20221231
64054,1,1,1,1,1,1,0,20150101,20221231
64133,1,1,1,1,1,0,0,20150101,20221231
64148,0,0,0,0,0,1,0,20170901,20181112
64149,0,0,0,0,0,1,0,20170901,20181112
64150,0,0,0,0,0,1,0,20170901,20181112
64151,0,0,0,0,0,0,1,20170901,20181112
64152,0,0,0,0,0,0,1,20170901,20181112
64153,1,1,1,1,1,0,0,20150101,20221231
64165,1,1,1,1,1,0,0,20150101,20221231
64350,1,1,1,1,1,0,0,20160604,20220331
64394,1,1,1,1,1,1,1,20140510,20191231
64395,1,1,1,1,1,1,1,20140510,20191231
64422,1,1,1,1,1,1,1,20150101,20221231
64424,0,0,0,0,1,1,0,20150101,20221231
64425,0,0,0,0,0,1,0,20170901,20181112
64426,0,0,0,0,0,1,0,20170901,20181112
64427,0,0,0,0,0,1,0,20170901,20181112
64428,0,0,0,0,0,1,0,20170901,20181112
64429,0,0,0,0,0,1,0,20170901,20181112
64430,0,0,0,0,0,1,0,20170901,20181112
64533,0,0,0,0,0,1,1,20150101,20221231
64567,0,0,0,0,1,1,0,20150101,20221231
64570,1,1,1,1,1,1,0,20150101,20221231
64582,0,0,0,0,0,1,1,20140519,20181112
64583,0,0,0,0,0,1,1,20140519,20181112
64584,0,0,0,0,0,1,1,20140519,20181112
64585,0,0,0,0,0,1,1,20140519,20181112
64586,0,0,0,0,0,1,1,20140519,20181112
64587,0,0,0,0,0,1,1,20140519,20181112
64738,1,1,1,1,1,0,0,20140606,20220331
64740,1,1,1,1,1,1,1,20140606,20220331
64741,1,1,1,1,1,0,0,20140601,20220331
64925,0,0,0,0,1,0,0,20170901,20180611
64948,1,1,1,1,1,0,0,20140519,20171130
64949,1,1,1,1,1,0,0,20140519,20171130
64950,0,0,0,0,0,1,0,20140519,20171130
64951,0,0,0,0,0,1,0,20140519,20171130
64995,0,0,0,0,0,0,1,20140801,20190731
65069,1,0,1,0,1,0,0,20140601,20230630
65070,0,0,0,0,0,1,0,20140601,20230630
65071,1,1,1,1,1,0,0,20140601,20230630
65073,1,1,1,1,1,0,0,20140601,20230630
65075,0,0,1,0,1,0,0,20140601,20230630
65113,1,1,1,1,1,1,0,20140601,20230630
65118,1,1,1,1,0,0,0,20140601,20230630
65119,1,1,1,1,1,0,0,20140601,20230630
65120,1,1,1,1,1,1,0,20140601,20230630
65121,1,1,1,1,1,1,1,20140601,20230630
65122,1,1,1,1,1,0,0,20140601,20230630
65132,1,1,1,1,1,1,0,20140601,20230630
65133,1,1,1,1,1,0,0,20140601,20230630
65146,1,0,1,0,0,1,0,20140601,20230630
65197,1,1,1,1,1,0,0,20140601,20230630
65339,1,1,1,1,1,1,0,20140609,20200131
65340,1,1,1,1,1,1,0,20140609,20200131
65373,1,1,1,1,1,0,0,20140901,20181112
65376,1,1,1,1,1,0,0,20140901,20181112
65379,1,1,1,1,1,0,0,20140901,20181112
65384,0,0,0,0,0,1,0,20140901,20181112
65385,0,0,0,0,0,1,1,20140901,20181112
65386,1,1,1,1,1,1,0,20140901,20181112
65387,1,1,1,1,1,0,0,20140901,20181112
65388,0,0,0,0,0,0,1,20140901,20181112
65389,1,1,1,1,1,1,0,20140901,20181112
65390,0,0,0,0,0,0,1,20140901,20181112
65391,1,1,1,1,1,1,0,20140901,20181112
65394,1,1,1,1,1,1,1,20140901,20181112
65395,0,0,0,0,0,1,1,20140901,20181112
65396,1,1,1,1,1,0,0,20140901,20181112
65414,0,0,0,0,0,1,1,20140901,20181112
65725,1,1,1,1,1,0,0,20170901,20220331
66123,1,1,1,1,0,0,0,20170901,20180606
66124,1,1,1,1,1,0,0,20170901,20180606
66269,0,0,0,0,0,1,1,20140801,20190731
66272,0,0,0,0,0,1,0,20140801,20190731
66444,1,1,1,1,1,0,0,20140901,20181112
66445,1,1,1,1,1,0,0,20140901,20181112
66446,0,0,0,0,0,1,0,20140901,20181112
66447,0,0,0,0,0,0,1,20140901,20181112
66450,0,0,0,0,0,1,0,20140901,20181112
66485,1,1,1,1,1,0,0,20140901,20181112
66493,1,1,1,1,1,0,0,20140901,20181112
66534,0,0,0,0,0,1,0,20140901,20181112
66675,1,0,1,0,1,0,0,20140901,20181231
66676,0,0,0,0,0,0,1,20140901,20181231
66677,1,1,1,1,1,1,0,20140901,20181231
66678,1,1,1,1,1,0,0,20140901,20181231
66688,1,1,1,1,1,0,0,20141018,20181231
66793,1,1,1,1,1,1,0,20140901,20181231
66896,0,1,0,1,0,1,0,20140901,20181231
66897,1,0,1,0,1,0,0,20140901,20181231
66898,1,1,1,1,1,1,0,20140901,20181231
66899,0,0,0,0,0,0,1,20140901,20181231
66905,1,1,1,1,1,1,1,20141001,20171129
66979,1,1,1,1,1,0,0,20140901,20181112
66988,1,1,1,1,1,1,1,20140909,20180609
66989,1,1,1,1,1,1,1,20140901,20180831
67025,1,1,1,1,1,1,1,20140901,20240331
67028,0,0,0,0,0,0,1,20140901,20181112
67029,0,0,0,0,0,1,0,20140901,20181112
67031,1,1,1,1,1,1,1,20141001,20171129
67035,1,1,1,1,1,1,1,20141001,20171129
67036,1,1,1,1,1,1,1,20141001,20171129
67044,1,1,1,1,1,1,0,20170901,20180606
67055,0,0,0,0,0,0,1,20140901,20181112
67059,1,1,1,1,1,0,0,20140901,20181112
67070,1,1,1,1,1,0,0,20140901,20181112
67071,1,1,1,1,1,0,0,20140901,20181112
67072,1,1,1,1,1,0,0,20140901,20181112
67100,1,1,1,1,1,1,0,20140901,20181231
67101,1,1,1,1,1,1,1,20140901,20181231
67102,1,1,1,1,1,0,0,20140901,20181231
67103,0,0,0,0,0,1,0,20140901,20181231
67113,0,0,0,0,0,0,1,20170901,20181112
67114,0,0,0,0,0,0,1,20170901,20181112
67115,0,0,0,0,0,0,1,20170901,20181112
67116,0,0,0,0,0,0,1,20170901,20181112
67117,0,0,0,0,0,0,1,20170901,20181112
67129,1,1,1,1,1,0,0,20170901,20180611
67130,1,1,1,1,1,0,0,20170901,20180611
67203,1,1,1,1,1,1,1,20140901,20200131
67204,1,1,1,1,1,0,0,20140901,20200131
67205,0,0,0,0,0,0,1,20140901,20200131
67207,1,1,0,1,0,0,0,20140901,20200131
67238,1,1,1,1,1,0,0,20170901,20180606
67350,1,1,1,1,1,0,0,20170901,20181112
67351,1,1,1,1,1,0,0,20170901,20181112
67352,1,1,1,1,1,0,0,20170901,20181112
67353,1,1,1,1,1,0,0,20170901,20181112
67354,1,1,1,1,1,0,0,20170901,20181112
67355,1,1,1,1,1,0,0,20170901,20181112
67356,1,1,1,1,1,0,0,20170901,20181112
67358,1,1,1,1,1,0,0,20170901,20180606
67359,1,1,1,1,1,0,0,20170901,20180606
67380,1,1,1,1,1,0,0,20170901,20181112
67381,1,1,1,1,1,0,0,20170901,20181112
67382,1,1,1,1,1,0,0,20170901,20181112
67383,1,1,1,1,1,0,0,20170901,20181112
67384,1,1,1,1,1,0,0,20170901,20181112
67385,1,1,1,1,1,0,0,20170901,20181112
67386,1,1,1,1,1,0,0,20170901,20181112
67387,1,1,1,1,1,0,0,20170901,20181112
67388,1,1,1,1,1,0,0,20170901,20181112
67389,1,1,1,1,1,0,0,20170901,20181112
67390,1,1,1,1,1,0,0,20170901,20181112
67391,1,1,1,1,1,0,0,20170901,20181112
67396,1,1,1,1,1,0,0,20170901,20180606
67434,1,1,1,1,1,0,0,20170901,20180606
67501,1,1,1,1,1,0,1,20141201,20191130
67502,1,1,1,1,1,1,1,20141229,20191228
67523,0,0,0,0,0,1,1,20140909,20181112
67524,1,1,1,1,1,1,1,20140909,20181112
67525,1,1,1,1,1,0,0,20140909,20181112
67526,0,0,0,0,0,1,0,20140909,20181112
67527,0,0,0,0,0,0,1,20140909,20181112
67560,1,1,1,1,1,0,0,20100607,20171231
67561,0,0,0,0,0,1,1,20050201,20171231
67562,1,1,1,1,1,1,1,20050201,20171231
67614,1,1,1,1,1,0,0,20120201,20181112
67615,0,0,0,0,0,1,0,20120201,20181112
67616,0,0,0,0,0,0,1,20120201,20181112
67641,1,1,1,1,1,0,0,20140915,20171231
67650,0,1,0,1,0,0,0,20160101,20171231
67651,1,0,1,0,1,0,0,20160101,20171231
67652,0,0,0,0,0,1,1,20160101,20171231
67653,1,1,1,1,1,0,0,20160101,20171231
67737,0,0,0,0,0,1,0,20170901,20181112
67738,0,0,0,0,0,1,0,20170901,20181112
67739,0,0,0,0,0,1,0,20170901,20181112
67740,0,0,0,0,0,1,0,20170901,20181112
67741,0,0,0,0,0,1,0,20170901,20181112
67742,0,0,0,0,0,0,1,20170901,20181112
67743,0,0,0,0,0,0,1,20170901,20181112
67744,0,0,0,0,0,0,1,20170901,20181112
67745,0,0,0,0,0,0,1,20170901,20181112
67746,0,0,0,0,0,0,1,20170901,20181112
67829,1,1,1,1,1,0,0,20141001,20181231
67832,0,0,0,1,0,0,0,20141001,20181231
67833,1,1,1,1,1,0,0,20141001,20181231
67838,1,1,1,1,1,1,0,20141001,20181231
67840,0,0,0,0,0,0,1,20141001,20181231
67841,1,1,1,1,1,1,1,20141001,20181231
67842,1,1,1,1,1,1,0,20141001,20181231
67845,1,1,1,1,1,1,0,20141018,20181231
67846,0,0,0,0,0,1,0,20141001,20181231
67847,0,0,0,0,0,0,1,20141001,20181231
67848,1,1,1,1,1,0,0,20141001,20181231
67849,1,1,1,1,1,0,0,20141001,20181231
67850,1,1,1,0,1,1,1,20141001,20181231
67851,0,0,0,1,0,0,0,20141001,20181231
67852,1,0,1,1,0,1,0,20141001,20181231
67853,0,1,0,0,1,0,0,20141001,20181231
67854,0,0,0,0,0,1,0,20141001,20181231
67855,1,1,1,1,1,1,1,20141001,20181231
67856,1,1,1,0,1,0,1,20141001,20181231
67857,0,0,0,1,0,1,0,20141001,20181231
67858,1,1,1,1,1,0,1,20141001,20181231
67859,1,1,1,1,1,1,0,20141001,20181231
67912,1,1,1,1,1,0,0,20141006,20240331
67946,1,1,1,1,1,0,0,20141001,20181112
67947,1,1,1,1,1,0,0,20141001,20181112
67948,0,0,0,0,0,1,0,20141001,20181112
67949,1,1,1,1,1,1,0,20141001,20181112
67950,0,1,0,1,0,1,0,20141001,20181112
67951,1,0,1,0,1,0,0,20141001,20181112
67952,1,1,1,1,1,1,1,20141001,20181112
67953,0,0,0,0,0,1,1,20141001,20181112
67954,0,0,0,0,0,0,1,20141001,20181112
68232,1,1,1,1,1,0,0,20170901,20181112
68233,1,1,1,1,1,0,0,20170901,20181112
68234,1,1,1,1,1,0,0,20170901,20181112
68235,1,1,1,1,1,0,0,20170901,20181112
68236,1,1,1,1,1,0,0,20170901,20181112
68237,1,1,1,1,1,0,0,20170901,20181112
68238,1,1,1,1,1,0,0,20170901,20181112
68239,1,1,1,1,1,0,0,20170901,20181112
68240,1,1,1,1,1,0,0,20170901,20181112
68241,1,1,1,1,1,0,0,20170901,20181112
68242,1,1,1,1,1,0,0,20170901,20181112
68243,1,1,1,1,1,0,0,20170901,20181112
68244,1,1,1,1,1,0,0,20170901,20181112
68245,1,1,1,1,1,0,0,20170901,20181112
68246,1,1,1,1,1,0,0,20170901,20181112
68247,1,1,1,1,1,0,0,20170901,20181112
68248,1,1,1,1,1,0,0,20170901,20181112
68249,1,1,1,1,1,0,0,20170901,20181112
68255,0,0,0,1,0,1,0,20171016,20180430
68256,0,0,0,0,1,0,0,20171016,20180430
68257,0,0,0,0,0,0,1,20171016,20180430
68258,0,0,0,1,0,1,0,20171016,20180430
68259,0,1,0,1,0,1,1,20171016,20180430
68260,0,0,0,1,0,1,1,20171016,20180430
68261,0,1,0,0,0,0,0,20171016,20180430
68335,1,1,1,1,1,0,0,20141016,20181231
68336,1,1,1,1,1,0,0,20141016,20181231
68350,1,1,1,1,1,1,1,20141016,20181231
68351,1,1,1,1,1,0,0,20141016,20181231
68352,1,1,1,1,1,1,1,20170913,20181231
68353,1,1,1,1,1,0,0,20170913,20181231
68354,1,1,1,1,1,1,1,20170913,20181231
68361,1,1,1,1,1,0,0,20141016,20181231
68362,1,1,1,1,1,1,0,20141016,20181231
68363,1,1,1,1,1,1,0,20141016,20181231
68368,1,1,1,1,1,1,1,20141016,20181231
68369,0,0,0,0,0,1,1,20141016,20181231
68371,1,1,1,1,1,1,1,20141016,20181231
68372,1,1,1,1,1,0,0,20141016,20181231
68444,0,0,0,0,0,0,1,20141101,20181112
68445,1,1,1,1,1,0,0,20141101,20181112
68449,1,1,1,1,1,0,0,20141001,20181231
68485,1,1,1,1,1,0,0,20170901,20181112
68486,1,1,1,1,1,0,0,20170901,20181112
68487,1,1,1,1,1,0,0,20170901,20181112
68488,1,1,1,1,1,0,0,20170901,20181112
68489,1,1,1,1,1,0,0,20170901,20181112
68490,1,1,1,1,1,0,0,20170901,20181112
68491,1,1,1,1,1,0,0,20170901,20181112
68492,1,1,1,1,1,0,0,20170901,20181112
68493,1,1,1,1,1,0,0,20170901,20181112
68494,1,1,1,1,1,0,0,20170901,20181112
68495,1,1,1,1,1,0,0,20170901,20181112
68496,1,1,1,1,1,0,0,20170901,20181112
68497,1,1,1,1,1,0,0,20170901,20181112
68498,1,1,1,1,1,0,0,20170901,20181112
68501,1,1,1,1,1,0,0,20170901,20181112
68502,1,1,1,1,1,0,0,20170901,20181112
68503,1,1,1,1,1,0,0,20170901,20181112
68504,1,1,1,1,1,0,0,20170901,20181112
68505,1,1,1,1,1,0,0,20170901,20181112
68506,1,1,1,1,1,0,0,20170901,20181112
68522,1,1,1,1,1,0,0,20140915,20200131
68579,0,0,0,0,0,1,0,20141101,20181112
68763,1,1,1,1,1,1,1,20171016,20180414
68764,1,1,1,1,1,1,1,20171016,20180414
68765,1,1,1,1,1,1,1,20171016,20180414
68766,1,1,1,1,1,0,0,20171016,20180414
68778,1,1,1,1,1,1,1,20141120,20181231
68779,0,0,0,0,0,1,1,20141120,20181231
68780,1,1,1,1,1,0,0,20141120,20181231
68781,1,1,1,1,1,0,0,20141120,20181231
68782,1,1,1,1,1,1,1,20141120,20181231
68796,1,1,1,1,1,0,0,20141120,20181231
69160,0,0,0,0,0,1,1,20141201,20181231
69161,1,1,1,1,1,0,0,20141201,20181231
69162,1,1,1,1,1,1,1,20141201,20181231
69185,0,0,0,0,0,1,0,20170901,20180611
69186,1,1,1,1,1,0,0,20141201,20181231
69187,0,0,0,0,0,1,1,20141201,20181231
69289,0,0,0,0,1,0,0,20141201,20181112
69290,1,1,1,1,0,0,0,20141201,20181112
69291,1,1,1,1,1,0,0,20141201,20181112
69466,1,1,1,1,1,1,0,20170901,20181231
69467,1,1,1,1,1,0,0,20170901,20181231
69469,0,0,0,0,0,0,1,20170901,20181231
69470,1,1,1,1,1,1,0,20170901,20181231
69471,1,1,1,1,1,1,0,20170901,20181231
69504,1,1,1,1,1,0,0,20170901,20181112
69505,1,1,1,1,1,0,0,20170901,20181112
69506,1,1,1,1,1,0,0,20170901,20181112
69507,1,1,1,1,1,0,0,20170901,20181112
69508,1,1,1,1,1,0,0,20170901,20181112
69509,1,1,1,1,1,0,0,20170901,20181112
69510,1,1,1,1,1,0,0,20170901,20181112
69511,1,1,1,1,1,0,0,20170901,20181112
69512,1,1,1,1,1,0,0,20170901,20181112
69513,1,1,1,1,1,0,0,20170901,20181112
69514,1,1,1,1,1,0,0,20170901,20181112
69515,1,1,1,1,1,0,0,20170901,20181112
69516,1,1,1,1,1,0,0,20170901,20181112
69517,1,1,1,1,1,0,0,20170901,20181112
69518,1,1,1,1,1,0,0,20170901,20181112
69519,1,1,1,1,1,0,0,20170901,20181112
69520,1,1,1,1,1,0,0,20170901,20181112
69521,1,1,1,1,1,0,0,20170901,20181112
69522,1,1,1,1,1,0,0,20170901,20181112
69613,0,0,0,0,0,1,0,20170901,20181112
69614,0,0,0,0,0,1,0,20170901,20181112
69615,0,0,0,0,0,1,0,20170901,20181112
69616,0,0,0,0,0,1,0,20170901,20181112
69617,0,0,0,0,0,1,0,20170901,20181112
69618,0,0,0,0,0,1,0,20170901,20181112
69619,0,0,0,0,0,1,0,20170901,20181112
69620,0,0,0,0,0,0,1,20170901,20181112
69621,0,0,0,0,0,0,1,20170901,20181112
69622,0,0,0,0,0,0,1,20170901,20181112
69623,0,0,0,0,0,0,1,20170901,20181112
69624,0,0,0,0,0,0,1,20170901,20181112
69625,0,0,0,0,0,0,1,20170901,20181112
69626,0,0,0,0,0,0,1,20170901,20181112
69627,0,0,0,0,0,0,1,20170901,20181112
69628,0,0,0,0,0,0,1,20170901,20181112
69629,0,0,0,0,0,0,1,20170901,20181112
69630,0,0,0,0,0,0,1,20170901,20181112
69631,0,0,0,0,0,0,1,20170901,20181112
69632,0,0,0,0,0,0,1,20170901,20181112
69633,0,0,0,0,0,0,1,20170901,20181112
69634,0,0,0,0,0,0,1,20170901,20181112
69680,1,1,1,1,1,1,1,20141230,20190531
69892,1,1,1,1,1,1,1,20141229,20191228
69906,1,1,1,1,1,1,1,20150105,20181231
69907,1,1,1,1,1,1,0,20150105,20181231
69908,1,0,1,0,1,0,0,20150105,20181231
69909,1,1,1,1,1,1,1,20150105,20181231
69910,0,1,0,1,0,1,0,20150105,20181231
69911,1,1,1,1,1,1,0,20150105,20181231
69912,1,1,1,1,1,1,0,20150105,20181231
69914,0,0,0,0,0,0,1,20150105,20181231
69915,1,1,1,1,1,1,0,20150105,20181231
69916,0,0,0,0,0,0,1,20150105,20181231
69924,0,0,0,0,0,0,1,20150105,20181231
69925,1,1,1,1,1,1,0,20150105,20181231
69926,0,1,0,1,0,1,0,20150105,20181231
69927,1,0,1,0,1,0,0,20150105,20181231
69937,1,1,1,1,1,1,0,20150105,20181231
69970,1,1,1,1,1,0,0,20141227,20200131
70093,0,0,0,0,1,0,0,20100108,20171231
70095,0,0,0,0,0,0,1,20141031,20180901
70282,1,1,1,1,1,0,0,20150201,20221231
70698,0,0,0,0,1,0,0,20150201,20221231
70761,1,1,1,1,1,0,0,20150201,20221231
70764,1,1,1,1,1,0,0,20150201,20171129
70818,1,1,1,1,1,0,0,20160201,20181112
70819,1,1,1,1,1,0,0,20170901,20180611
70820,1,1,1,1,1,0,0,20170901,20180611
70832,1,1,1,1,1,1,1,20150401,20171130
70837,1,1,1,1,1,1,1,20150401,20171130
70896,0,0,0,0,1,0,0,20160620,20181231
70953,1,1,1,1,1,1,0,20150301,20221231
70954,1,1,1,1,1,0,0,20150301,20221231
70955,1,1,1,1,1,1,0,20150301,20221231
70956,1,1,1,1,1,0,0,20150301,20221231
70958,0,0,0,0,0,1,1,20150301,20221231
70965,1,1,1,1,1,0,0,20150301,20221231
70966,1,1,1,1,1,0,0,20150301,20221231
71047,0,0,0,0,0,0,1,20150301,20181112
71077,0,0,1,0,0,0,0,20160616,20181112
71078,1,1,0,1,1,0,0,20160616,20181112
71083,1,1,1,1,1,1,1,20150301,20221231
71319,1,1,1,1,1,0,0,20150301,20221231
71383,1,1,1,1,1,1,1,20150301,20181231
71384,1,1,1,1,1,1,0,20150301,20181231
71385,1,1,1,1,1,1,1,20150301,20181231
71386,1,1,1,1,1,1,1,20150301,20181231
71387,1,1,1,1,1,1,1,20150301,20181231
71388,1,1,1,1,1,1,1,20150301,20181231
71389,0,0,0,0,1,0,0,20150301,20181112
71390,0,1,1,1,0,1,0,20150301,20181112
71391,1,0,0,0,0,0,0,20150301,20181112
71392,0,0,0,0,0,1,1,20150301,20181112
71393,1,1,1,1,1,1,0,20150301,20181112
71394,1,1,1,1,1,0,0,20150301,20181112
71395,1,1,1,1,1,0,0,20150301,20181112
71397,0,0,0,0,0,1,0,20150301,20181112
71398,1,0,1,0,0,0,0,20170901,20180611
71399,0,0,0,0,1,0,0,20170901,20180611
71400,0,1,0,1,0,0,0,20170901,20180611
71408,1,1,1,1,1,0,0,20150301,20181112
71410,0,0,0,0,0,1,1,20150301,20181112
71411,0,0,0,0,0,0,1,20150301,20181112
71412,1,1,1,1,1,0,0,20150301,20181112
71492,1,1,1,1,1,1,1,20150901,20181231
71494,1,1,1,1,1,1,0,20150901,20181231
71495,1,1,1,1,1,0,0,20150901,20181231
71496,1,1,1,1,1,0,0,20150901,20181231
71552,1,1,1,1,1,1,1,20150317,20190731
71590,0,0,0,0,0,1,0,20170901,20181112
71591,0,0,0,0,0,1,0,20170901,20181112
71592,0,0,0,0,0,1,0,20170901,20181112
71593,0,0,0,0,0,0,1,20170901,20181112
71594,0,0,0,0,0,0,1,20170901,20181112
71595,0,0,0,0,0,0,1,20170901,20181112
71616,1,1,1,1,1,0,0,20150309,20181112
71792,0,0,0,0,0,1,1,20150615,20181112
